func_name,dimension,loss,budget_factor,elapsed_budget,elapsed_time,error,num_objectives,seed,budget,num_workers,batch_mode,optimizer_name,dataset_loc
mLeung_NMCNR22,22,-11965.7753007345,20,9200,13367.128712654114,,1,4120155799,9200,20,True,mmine,/export/home/liwangzhen/Research/parallelOpt_asy_results_2024/Results/circuits_all/circuitExps/mLeung_NMCNR22/MARIO-1/alldatas/mpyVTSPlusmturbo_atPlusmpycmaPlusmDEPlusmpybobyqa/num_worker1_6_6_6_1/mLeung_NMCNR/20/7
mLeung_NMCNR22,22,-11272.979717763998,20,9200,13274.094467401505,,1,4281565919,9200,20,True,mmine,/export/home/liwangzhen/Research/parallelOpt_asy_results_2024/Results/circuits_all/circuitExps/mLeung_NMCNR22/MARIO-1/alldatas/mpyVTSPlusmturbo_atPlusmpycmaPlusmDEPlusmpybobyqa/num_worker1_6_6_6_1/mLeung_NMCNR/20/6
mLeung_NMCNR22,22,987195.7197021253,20,9200,14451.86694407463,,1,280225249,9200,20,True,mmine,/export/home/liwangzhen/Research/parallelOpt_asy_results_2024/Results/circuits_all/circuitExps/mLeung_NMCNR22/MARIO-1/alldatas/mpyVTSPlusmturbo_atPlusmpycmaPlusmDEPlusmpybobyqa/num_worker1_6_6_6_1/mLeung_NMCNR/20/3
mLeung_NMCNR22,22,-12368.912209637801,20,9200,14033.065878868103,,1,2535574840,9200,20,True,mmine,/export/home/liwangzhen/Research/parallelOpt_asy_results_2024/Results/circuits_all/circuitExps/mLeung_NMCNR22/MARIO-1/alldatas/mpyVTSPlusmturbo_atPlusmpycmaPlusmDEPlusmpybobyqa/num_worker1_6_6_6_1/mLeung_NMCNR/20/5
mLeung_NMCNR22,22,-11714.024234583,20,9200,13694.492026090622,,1,2783252322,9200,20,True,mmine,/export/home/liwangzhen/Research/parallelOpt_asy_results_2024/Results/circuits_all/circuitExps/mLeung_NMCNR22/MARIO-1/alldatas/mpyVTSPlusmturbo_atPlusmpycmaPlusmDEPlusmpybobyqa/num_worker1_6_6_6_1/mLeung_NMCNR/20/2
mLeung_NMCNR22,22,-12195.982176697,20,9200,12551.58553647995,,1,664159877,9200,20,True,mmine,/export/home/liwangzhen/Research/parallelOpt_asy_results_2024/Results/circuits_all/circuitExps/mLeung_NMCNR22/MARIO-1/alldatas/mpyVTSPlusmturbo_atPlusmpycmaPlusmDEPlusmpybobyqa/num_worker1_6_6_6_1/mLeung_NMCNR/20/4
mLeung_NMCNR22,22,-11232.292632394001,20,9200,13862.461797714233,,1,1405920527,9200,20,True,mmine,/export/home/liwangzhen/Research/parallelOpt_asy_results_2024/Results/circuits_all/circuitExps/mLeung_NMCNR22/MARIO-1/alldatas/mpyVTSPlusmturbo_atPlusmpycmaPlusmDEPlusmpybobyqa/num_worker1_6_6_6_1/mLeung_NMCNR/20/1
mLeung_NMCNR22,22,-11254.452181645001,20,9200,13759.664096832275,,1,3669330816,9200,20,True,mmine,/export/home/liwangzhen/Research/parallelOpt_asy_results_2024/Results/circuits_all/circuitExps/mLeung_NMCNR22/MARIO-1/alldatas/mpyVTSPlusmturbo_atPlusmpycmaPlusmDEPlusmpybobyqa/num_worker1_6_6_6_1/mLeung_NMCNR/20/0
mLeung_NMCNR22,22,-12007.632888975431,20,9200,14826.490477085114,,1,3700924504,9200,20,True,mmine,/export/home/liwangzhen/Research/parallelOpt_asy_results_2024/Results/circuits_all/circuitExps/mLeung_NMCNR22/MARIO-1/alldatas/mpyVTSPlusmturbo_atPlusmpycmaPlusmDEPlusmpybobyqa/num_worker1_6_6_6_1/mLeung_NMCNR/20/9
mLeung_NMCNR22,22,-11567.949937954,20,9200,12847.581536769867,,1,2128882025,9200,20,True,mmine,/export/home/liwangzhen/Research/parallelOpt_asy_results_2024/Results/circuits_all/circuitExps/mLeung_NMCNR22/MARIO-1/alldatas/mpyVTSPlusmturbo_atPlusmpycmaPlusmDEPlusmpybobyqa/num_worker1_6_6_6_1/mLeung_NMCNR/20/8
mLeung_NMCNR22,22,987884.2110999943,20,9200,4904.608770132065,,1,2128882025,9200,20,True,mTBPSA,/export/home/liwangzhen/Research/parallelOpt_asy_results_2024/Results/circuits_all/circuitExps/mLeung_NMCNR22/TBPSA/alldatas/mTBPSA/num_worker20/mLeung_NMCNR/20/7
mLeung_NMCNR22,22,-11784.476955494998,20,9200,3533.5619144439697,,1,2474486050,9200,20,True,mTBPSA,/export/home/liwangzhen/Research/parallelOpt_asy_results_2024/Results/circuits_all/circuitExps/mLeung_NMCNR22/TBPSA/alldatas/mTBPSA/num_worker20/mLeung_NMCNR/20/6
mLeung_NMCNR22,22,-12051.3164608279,20,9200,4793.405288934708,,1,1430470529,9200,20,True,mTBPSA,/export/home/liwangzhen/Research/parallelOpt_asy_results_2024/Results/circuits_all/circuitExps/mLeung_NMCNR22/TBPSA/alldatas/mTBPSA/num_worker20/mLeung_NMCNR/20/3
mLeung_NMCNR22,22,-11530.7567753769,20,9200,3600.5884177684784,,1,2535574840,9200,20,True,mTBPSA,/export/home/liwangzhen/Research/parallelOpt_asy_results_2024/Results/circuits_all/circuitExps/mLeung_NMCNR22/TBPSA/alldatas/mTBPSA/num_worker20/mLeung_NMCNR/20/5
mLeung_NMCNR22,22,-11423.000315315001,20,9200,3995.980400323868,,1,280225249,9200,20,True,mTBPSA,/export/home/liwangzhen/Research/parallelOpt_asy_results_2024/Results/circuits_all/circuitExps/mLeung_NMCNR22/TBPSA/alldatas/mTBPSA/num_worker20/mLeung_NMCNR/20/2
mLeung_NMCNR22,22,-11947.3993758266,20,9200,3647.104896068573,,1,3205662149,9200,20,True,mTBPSA,/export/home/liwangzhen/Research/parallelOpt_asy_results_2024/Results/circuits_all/circuitExps/mLeung_NMCNR22/TBPSA/alldatas/mTBPSA/num_worker20/mLeung_NMCNR/20/4
mLeung_NMCNR22,22,-11876.687248405928,20,9200,4809.978287696838,,1,3525202133,9200,20,True,mTBPSA,/export/home/liwangzhen/Research/parallelOpt_asy_results_2024/Results/circuits_all/circuitExps/mLeung_NMCNR22/TBPSA/alldatas/mTBPSA/num_worker20/mLeung_NMCNR/20/1
mLeung_NMCNR22,22,-11499.795395352,20,9200,3781.0327458381653,,1,3669330816,9200,20,True,mTBPSA,/export/home/liwangzhen/Research/parallelOpt_asy_results_2024/Results/circuits_all/circuitExps/mLeung_NMCNR22/TBPSA/alldatas/mTBPSA/num_worker20/mLeung_NMCNR/20/0
mLeung_NMCNR22,22,-11596.464965851508,20,9200,4178.291298389435,,1,1819736704,9200,20,True,mTBPSA,/export/home/liwangzhen/Research/parallelOpt_asy_results_2024/Results/circuits_all/circuitExps/mLeung_NMCNR22/TBPSA/alldatas/mTBPSA/num_worker20/mLeung_NMCNR/20/9
mLeung_NMCNR22,22,-11707.399195062,20,9200,3573.7607090473175,,1,1727626418,9200,20,True,mTBPSA,/export/home/liwangzhen/Research/parallelOpt_asy_results_2024/Results/circuits_all/circuitExps/mLeung_NMCNR22/TBPSA/alldatas/mTBPSA/num_worker20/mLeung_NMCNR/20/8
mLeung_NMCNR22,22,-12008.343845800648,20,9200,27656.91726064682,,1,4120155799,9200,20,True,mpyVTS,/export/home/liwangzhen/Research/parallelOpt_asy_results_2024/Results/circuits_all/circuitExps/mLeung_NMCNR22/cVTS/alldatas/mpyVTS/num_worker20/mLeung_NMCNR/20/7
mLeung_NMCNR22,22,-11455.066791997799,20,9200,27631.21302628517,,1,4281565919,9200,20,True,mpyVTS,/export/home/liwangzhen/Research/parallelOpt_asy_results_2024/Results/circuits_all/circuitExps/mLeung_NMCNR22/cVTS/alldatas/mpyVTS/num_worker20/mLeung_NMCNR/20/6
mLeung_NMCNR22,22,-11874.568551911898,20,9200,27678.913311958313,,1,280225249,9200,20,True,mpyVTS,/export/home/liwangzhen/Research/parallelOpt_asy_results_2024/Results/circuits_all/circuitExps/mLeung_NMCNR22/cVTS/alldatas/mpyVTS/num_worker20/mLeung_NMCNR/20/3
mLeung_NMCNR22,22,-11790.486543214,20,9200,27664.609494686127,,1,2535574840,9200,20,True,mpyVTS,/export/home/liwangzhen/Research/parallelOpt_asy_results_2024/Results/circuits_all/circuitExps/mLeung_NMCNR22/cVTS/alldatas/mpyVTS/num_worker20/mLeung_NMCNR/20/5
mLeung_NMCNR22,22,-11882.294125179,20,9200,27653.710735321045,,1,2783252322,9200,20,True,mpyVTS,/export/home/liwangzhen/Research/parallelOpt_asy_results_2024/Results/circuits_all/circuitExps/mLeung_NMCNR22/cVTS/alldatas/mpyVTS/num_worker20/mLeung_NMCNR/20/2
mLeung_NMCNR22,22,-10503.092021122,20,9200,27684.108727931976,,1,664159877,9200,20,True,mpyVTS,/export/home/liwangzhen/Research/parallelOpt_asy_results_2024/Results/circuits_all/circuitExps/mLeung_NMCNR22/cVTS/alldatas/mpyVTS/num_worker20/mLeung_NMCNR/20/4
mLeung_NMCNR22,22,-11453.672011013323,20,9200,27615.19290828705,,1,1405920527,9200,20,True,mpyVTS,/export/home/liwangzhen/Research/parallelOpt_asy_results_2024/Results/circuits_all/circuitExps/mLeung_NMCNR22/cVTS/alldatas/mpyVTS/num_worker20/mLeung_NMCNR/20/1
mLeung_NMCNR22,22,10243.347724112125,20,9200,27635.869963645935,,1,3669330816,9200,20,True,mpyVTS,/export/home/liwangzhen/Research/parallelOpt_asy_results_2024/Results/circuits_all/circuitExps/mLeung_NMCNR22/cVTS/alldatas/mpyVTS/num_worker20/mLeung_NMCNR/20/0
mLeung_NMCNR22,22,-11833.169798496001,20,9200,27625.09087896347,,1,3700924504,9200,20,True,mpyVTS,/export/home/liwangzhen/Research/parallelOpt_asy_results_2024/Results/circuits_all/circuitExps/mLeung_NMCNR22/cVTS/alldatas/mpyVTS/num_worker20/mLeung_NMCNR/20/9
mLeung_NMCNR22,22,-11678.769778165699,20,9200,27675.48519206047,,1,2128882025,9200,20,True,mpyVTS,/export/home/liwangzhen/Research/parallelOpt_asy_results_2024/Results/circuits_all/circuitExps/mLeung_NMCNR22/cVTS/alldatas/mpyVTS/num_worker20/mLeung_NMCNR/20/8
mLeung_NMCNR22,22,-11537.688675594001,20,9200,16912.856697559357,,1,324565026,9200,20,True,mShiwa,/export/home/liwangzhen/Research/parallelOpt_asy_results_2024/Results/circuits_all/circuitExps/mLeung_NMCNR22/Shiwa/alldatas/mShiwa/num_worker20/mLeung_NMCNR/20/7
mLeung_NMCNR22,22,987143.253631787,20,9200,31629.818468093872,,1,4257211999,9200,20,True,mShiwa,/export/home/liwangzhen/Research/parallelOpt_asy_results_2024/Results/circuits_all/circuitExps/mLeung_NMCNR22/Shiwa/alldatas/mShiwa/num_worker20/mLeung_NMCNR/20/6
mLeung_NMCNR22,22,-12167.620004827315,20,9200,19292.1667804718,,1,3953284380,9200,20,True,mShiwa,/export/home/liwangzhen/Research/parallelOpt_asy_results_2024/Results/circuits_all/circuitExps/mLeung_NMCNR22/Shiwa/alldatas/mShiwa/num_worker20/mLeung_NMCNR/20/3
mLeung_NMCNR22,22,988608.3970740618,20,9200,6192.704634428024,,1,2075143785,9200,20,True,mShiwa,/export/home/liwangzhen/Research/parallelOpt_asy_results_2024/Results/circuits_all/circuitExps/mLeung_NMCNR22/Shiwa/alldatas/mShiwa/num_worker20/mLeung_NMCNR/20/5
mLeung_NMCNR22,22,-6561.176243240999,20,9200,18481.79673552513,,1,897749959,9200,20,True,mShiwa,/export/home/liwangzhen/Research/parallelOpt_asy_results_2024/Results/circuits_all/circuitExps/mLeung_NMCNR22/Shiwa/alldatas/mShiwa/num_worker20/mLeung_NMCNR/20/2
mLeung_NMCNR22,22,-11154.900346774792,20,9200,4613.704142093658,,1,2681075654,9200,20,True,mShiwa,/export/home/liwangzhen/Research/parallelOpt_asy_results_2024/Results/circuits_all/circuitExps/mLeung_NMCNR22/Shiwa/alldatas/mShiwa/num_worker20/mLeung_NMCNR/20/4
mLeung_NMCNR22,22,-6731.36528229,20,9200,19988.481740236282,,1,1296175828,9200,20,True,mShiwa,/export/home/liwangzhen/Research/parallelOpt_asy_results_2024/Results/circuits_all/circuitExps/mLeung_NMCNR22/Shiwa/alldatas/mShiwa/num_worker20/mLeung_NMCNR/20/1
mLeung_NMCNR22,22,-11930.241589796002,20,9200,15758.825420379639,,1,2773352166,9200,20,True,mShiwa,/export/home/liwangzhen/Research/parallelOpt_asy_results_2024/Results/circuits_all/circuitExps/mLeung_NMCNR22/Shiwa/alldatas/mShiwa/num_worker20/mLeung_NMCNR/20/0
mLeung_NMCNR22,22,988261.9112052069,20,9200,3290.1507267951965,,1,3030394163,9200,20,True,mShiwa,/export/home/liwangzhen/Research/parallelOpt_asy_results_2024/Results/circuits_all/circuitExps/mLeung_NMCNR22/Shiwa/alldatas/mShiwa/num_worker20/mLeung_NMCNR/20/9
mLeung_NMCNR22,22,-12541.619884550899,20,9200,17205.880717754364,,1,3339812916,9200,20,True,mShiwa,/export/home/liwangzhen/Research/parallelOpt_asy_results_2024/Results/circuits_all/circuitExps/mLeung_NMCNR22/Shiwa/alldatas/mShiwa/num_worker20/mLeung_NMCNR/20/8
mLeung_NMCNR22,22,-10945.268923189999,20,9200,3556.418893098831,,1,2753924420,9200,20,True,mABBO,/export/home/liwangzhen/Research/parallelOpt_asy_results_2024/Results/circuits_all/circuitExps/mLeung_NMCNR22/ABBO/alldatas/mABBO/num_worker20/mLeung_NMCNR/20/7
mLeung_NMCNR22,22,-10255.04020781869,20,9200,4300.518690109253,,1,586504052,9200,20,True,mABBO,/export/home/liwangzhen/Research/parallelOpt_asy_results_2024/Results/circuits_all/circuitExps/mLeung_NMCNR22/ABBO/alldatas/mABBO/num_worker20/mLeung_NMCNR/20/6
mLeung_NMCNR22,22,-11256.506921803999,20,9200,18807.844488859177,,1,2267561526,9200,20,True,mABBO,/export/home/liwangzhen/Research/parallelOpt_asy_results_2024/Results/circuits_all/circuitExps/mLeung_NMCNR22/ABBO/alldatas/mABBO/num_worker20/mLeung_NMCNR/20/3
mLeung_NMCNR22,22,-12297.910564250798,20,9200,17788.864990711212,,1,1083138387,9200,20,True,mABBO,/export/home/liwangzhen/Research/parallelOpt_asy_results_2024/Results/circuits_all/circuitExps/mLeung_NMCNR22/ABBO/alldatas/mABBO/num_worker20/mLeung_NMCNR/20/5
mLeung_NMCNR22,22,-7968.176979225674,20,9200,4344.894487857819,,1,3298586070,9200,20,True,mABBO,/export/home/liwangzhen/Research/parallelOpt_asy_results_2024/Results/circuits_all/circuitExps/mLeung_NMCNR22/ABBO/alldatas/mABBO/num_worker20/mLeung_NMCNR/20/2
mLeung_NMCNR22,22,-6550.131971912,20,9200,32773.1461250782,,1,2584292618,9200,20,True,mABBO,/export/home/liwangzhen/Research/parallelOpt_asy_results_2024/Results/circuits_all/circuitExps/mLeung_NMCNR22/ABBO/alldatas/mABBO/num_worker20/mLeung_NMCNR/20/4
mLeung_NMCNR22,22,987800.4753409656,20,9200,2809.2045657634735,,1,3093657541,9200,20,True,mABBO,/export/home/liwangzhen/Research/parallelOpt_asy_results_2024/Results/circuits_all/circuitExps/mLeung_NMCNR22/ABBO/alldatas/mABBO/num_worker20/mLeung_NMCNR/20/1
mLeung_NMCNR22,22,986961.5187674216,20,9200,15008.687732219696,,1,1278680386,9200,20,True,mABBO,/export/home/liwangzhen/Research/parallelOpt_asy_results_2024/Results/circuits_all/circuitExps/mLeung_NMCNR22/ABBO/alldatas/mABBO/num_worker20/mLeung_NMCNR/20/0
mLeung_NMCNR22,22,-11742.744481132999,20,9200,22051.51198077202,,1,2982828086,9200,20,True,mABBO,/export/home/liwangzhen/Research/parallelOpt_asy_results_2024/Results/circuits_all/circuitExps/mLeung_NMCNR22/ABBO/alldatas/mABBO/num_worker20/mLeung_NMCNR/20/9
mLeung_NMCNR22,22,-11862.4865758778,20,9200,16135.527363538742,,1,3162711768,9200,20,True,mABBO,/export/home/liwangzhen/Research/parallelOpt_asy_results_2024/Results/circuits_all/circuitExps/mLeung_NMCNR22/ABBO/alldatas/mABBO/num_worker20/mLeung_NMCNR/20/8
mLeung_NMCNR22,22,-10240.0667947803,20,9200,9049.149877786636,,1,4120155799,9200,20,True,mpybobyqa,/export/home/liwangzhen/Research/parallelOpt_asy_results_2024/Results/circuits_all/circuitExps/mLeung_NMCNR22/BOBYQA/alldatas/mpybobyqa/num_worker20/mLeung_NMCNR/20/7
mLeung_NMCNR22,22,-7974.351943428596,20,9200,8222.636427879333,,1,4281565919,9200,20,True,mpybobyqa,/export/home/liwangzhen/Research/parallelOpt_asy_results_2024/Results/circuits_all/circuitExps/mLeung_NMCNR22/BOBYQA/alldatas/mpybobyqa/num_worker20/mLeung_NMCNR/20/6
mLeung_NMCNR22,22,-8107.9527642190005,20,9200,8045.355583667755,,1,280225249,9200,20,True,mpybobyqa,/export/home/liwangzhen/Research/parallelOpt_asy_results_2024/Results/circuits_all/circuitExps/mLeung_NMCNR22/BOBYQA/alldatas/mpybobyqa/num_worker20/mLeung_NMCNR/20/3
mLeung_NMCNR22,22,-11898.258433007,20,9200,7304.904979705811,,1,2535574840,9200,20,True,mpybobyqa,/export/home/liwangzhen/Research/parallelOpt_asy_results_2024/Results/circuits_all/circuitExps/mLeung_NMCNR22/BOBYQA/alldatas/mpybobyqa/num_worker20/mLeung_NMCNR/20/5
mLeung_NMCNR22,22,-9118.153410288001,20,9200,9152.422119617462,,1,2783252322,9200,20,True,mpybobyqa,/export/home/liwangzhen/Research/parallelOpt_asy_results_2024/Results/circuits_all/circuitExps/mLeung_NMCNR22/BOBYQA/alldatas/mpybobyqa/num_worker20/mLeung_NMCNR/20/2
mLeung_NMCNR22,22,-10357.701497480452,20,9200,9612.869839429855,,1,664159877,9200,20,True,mpybobyqa,/export/home/liwangzhen/Research/parallelOpt_asy_results_2024/Results/circuits_all/circuitExps/mLeung_NMCNR22/BOBYQA/alldatas/mpybobyqa/num_worker20/mLeung_NMCNR/20/4
mLeung_NMCNR22,22,-9837.545182588998,20,9200,8308.941516637802,,1,1405920527,9200,20,True,mpybobyqa,/export/home/liwangzhen/Research/parallelOpt_asy_results_2024/Results/circuits_all/circuitExps/mLeung_NMCNR22/BOBYQA/alldatas/mpybobyqa/num_worker20/mLeung_NMCNR/20/1
mLeung_NMCNR22,22,-9081.139750467999,20,9200,8782.684523582458,,1,3669330816,9200,20,True,mpybobyqa,/export/home/liwangzhen/Research/parallelOpt_asy_results_2024/Results/circuits_all/circuitExps/mLeung_NMCNR22/BOBYQA/alldatas/mpybobyqa/num_worker20/mLeung_NMCNR/20/0
mLeung_NMCNR22,22,-10835.819605439001,20,9200,8875.150242090225,,1,3700924504,9200,20,True,mpybobyqa,/export/home/liwangzhen/Research/parallelOpt_asy_results_2024/Results/circuits_all/circuitExps/mLeung_NMCNR22/BOBYQA/alldatas/mpybobyqa/num_worker20/mLeung_NMCNR/20/9
mLeung_NMCNR22,22,-11445.088193039337,20,9200,8506.415078163147,,1,2128882025,9200,20,True,mpybobyqa,/export/home/liwangzhen/Research/parallelOpt_asy_results_2024/Results/circuits_all/circuitExps/mLeung_NMCNR22/BOBYQA/alldatas/mpybobyqa/num_worker20/mLeung_NMCNR/20/8
mLeung_NMCNR22,22,-12041.625990864695,20,9200,9234.647159337997,,1,4120155799,9200,20,True,mturbo,/export/home/liwangzhen/Research/parallelOpt_asy_results_2024/Results/circuits_all/circuitExps/mLeung_NMCNR22/TuRBO/alldatas/mturbo/num_worker20/mLeung_NMCNR/20/7
mLeung_NMCNR22,22,-11523.798920044,20,9200,9491.486007452011,,1,4281565919,9200,20,True,mturbo,/export/home/liwangzhen/Research/parallelOpt_asy_results_2024/Results/circuits_all/circuitExps/mLeung_NMCNR22/TuRBO/alldatas/mturbo/num_worker20/mLeung_NMCNR/20/6
mLeung_NMCNR22,22,-12045.4875458945,20,9200,9428.826000928879,,1,280225249,9200,20,True,mturbo,/export/home/liwangzhen/Research/parallelOpt_asy_results_2024/Results/circuits_all/circuitExps/mLeung_NMCNR22/TuRBO/alldatas/mturbo/num_worker20/mLeung_NMCNR/20/3
mLeung_NMCNR22,22,-11842.687830578001,20,9200,9188.065739631653,,1,2535574840,9200,20,True,mturbo,/export/home/liwangzhen/Research/parallelOpt_asy_results_2024/Results/circuits_all/circuitExps/mLeung_NMCNR22/TuRBO/alldatas/mturbo/num_worker20/mLeung_NMCNR/20/5
mLeung_NMCNR22,22,-11424.766327340049,20,9200,9505.456284046173,,1,2783252322,9200,20,True,mturbo,/export/home/liwangzhen/Research/parallelOpt_asy_results_2024/Results/circuits_all/circuitExps/mLeung_NMCNR22/TuRBO/alldatas/mturbo/num_worker20/mLeung_NMCNR/20/2
mLeung_NMCNR22,22,-11505.0192895082,20,9200,9277.483734607697,,1,664159877,9200,20,True,mturbo,/export/home/liwangzhen/Research/parallelOpt_asy_results_2024/Results/circuits_all/circuitExps/mLeung_NMCNR22/TuRBO/alldatas/mturbo/num_worker20/mLeung_NMCNR/20/4
mLeung_NMCNR22,22,-10952.617871073999,20,9200,9950.013307332993,,1,1405920527,9200,20,True,mturbo,/export/home/liwangzhen/Research/parallelOpt_asy_results_2024/Results/circuits_all/circuitExps/mLeung_NMCNR22/TuRBO/alldatas/mturbo/num_worker20/mLeung_NMCNR/20/1
mLeung_NMCNR22,22,-11491.445563962401,20,9200,9154.405673027039,,1,3669330816,9200,20,True,mturbo,/export/home/liwangzhen/Research/parallelOpt_asy_results_2024/Results/circuits_all/circuitExps/mLeung_NMCNR22/TuRBO/alldatas/mturbo/num_worker20/mLeung_NMCNR/20/0
mLeung_NMCNR22,22,-11865.418278001998,20,9200,9934.428632497787,,1,3700924504,9200,20,True,mturbo,/export/home/liwangzhen/Research/parallelOpt_asy_results_2024/Results/circuits_all/circuitExps/mLeung_NMCNR22/TuRBO/alldatas/mturbo/num_worker20/mLeung_NMCNR/20/9
mLeung_NMCNR22,22,-11987.592579011001,20,9200,9457.458410978317,,1,2128882025,9200,20,True,mturbo,/export/home/liwangzhen/Research/parallelOpt_asy_results_2024/Results/circuits_all/circuitExps/mLeung_NMCNR22/TuRBO/alldatas/mturbo/num_worker20/mLeung_NMCNR/20/8
mLeung_NMCNR22,22,15213.91549983572,20,9200,3027.8342201709747,,1,4281565919,9200,20,True,mpycma,/export/home/liwangzhen/Research/parallelOpt_asy_results_2024/Results/circuits_all/circuitExps/mLeung_NMCNR22/CMA-ES/alldatas/mpycma/num_worker20/mLeung_NMCNR/20/7
mLeung_NMCNR22,22,-11028.973855424301,20,9200,3060.3848598003387,,1,69498692,9200,20,True,mpycma,/export/home/liwangzhen/Research/parallelOpt_asy_results_2024/Results/circuits_all/circuitExps/mLeung_NMCNR22/CMA-ES/alldatas/mpycma/num_worker20/mLeung_NMCNR/20/6
mLeung_NMCNR22,22,-12476.531461589499,20,9200,3065.397229194641,,1,2407608863,9200,20,True,mpycma,/export/home/liwangzhen/Research/parallelOpt_asy_results_2024/Results/circuits_all/circuitExps/mLeung_NMCNR22/CMA-ES/alldatas/mpycma/num_worker20/mLeung_NMCNR/20/3
mLeung_NMCNR22,22,987054.9984100263,20,9200,4946.853221893311,,1,2773702817,9200,20,True,mpycma,/export/home/liwangzhen/Research/parallelOpt_asy_results_2024/Results/circuits_all/circuitExps/mLeung_NMCNR22/CMA-ES/alldatas/mpycma/num_worker20/mLeung_NMCNR/20/5
mLeung_NMCNR22,22,-11561.7890861227,20,9200,3429.466512441635,,1,1405920527,9200,20,True,mpycma,/export/home/liwangzhen/Research/parallelOpt_asy_results_2024/Results/circuits_all/circuitExps/mLeung_NMCNR22/CMA-ES/alldatas/mpycma/num_worker20/mLeung_NMCNR/20/2
mLeung_NMCNR22,22,-11603.763837031129,20,9200,3138.3469412326813,,1,664159877,9200,20,True,mpycma,/export/home/liwangzhen/Research/parallelOpt_asy_results_2024/Results/circuits_all/circuitExps/mLeung_NMCNR22/CMA-ES/alldatas/mpycma/num_worker20/mLeung_NMCNR/20/4
mLeung_NMCNR22,22,13234.66382557752,20,9200,3190.7654168605804,,1,2673350313,9200,20,True,mpycma,/export/home/liwangzhen/Research/parallelOpt_asy_results_2024/Results/circuits_all/circuitExps/mLeung_NMCNR22/CMA-ES/alldatas/mpycma/num_worker20/mLeung_NMCNR/20/1
mLeung_NMCNR22,22,-12473.455029646399,20,9200,3146.21782207489,,1,3944930503,9200,20,True,mpycma,/export/home/liwangzhen/Research/parallelOpt_asy_results_2024/Results/circuits_all/circuitExps/mLeung_NMCNR22/CMA-ES/alldatas/mpycma/num_worker20/mLeung_NMCNR/20/0
mLeung_NMCNR22,22,-12892.830074634401,20,9200,3263.282667160034,,1,3700924504,9200,20,True,mpycma,/export/home/liwangzhen/Research/parallelOpt_asy_results_2024/Results/circuits_all/circuitExps/mLeung_NMCNR22/CMA-ES/alldatas/mpycma/num_worker20/mLeung_NMCNR/20/9
mLeung_NMCNR22,22,-12325.213592599524,20,9200,3040.7953827381134,,1,287641847,9200,20,True,mpycma,/export/home/liwangzhen/Research/parallelOpt_asy_results_2024/Results/circuits_all/circuitExps/mLeung_NMCNR22/CMA-ES/alldatas/mpycma/num_worker20/mLeung_NMCNR/20/8
mLeung_NMCNR22,22,-11723.4225463313,20,9200,16556.980583667755,,1,4120155799,9200,20,True,mmine_nu,/export/home/liwangzhen/Research/parallelOpt_asy_results_2024/Results/circuits_all/circuitExps/mLeung_NMCNR22/MARIO-1se/alldatas/mpyVTSPlusmturbo_atPlusmpycmaPlusmDEPlusmpybobyqa/num_worker1_6_6_6_1/mLeung_NMCNR/20/7
mLeung_NMCNR22,22,-12568.0656416488,20,9200,15366.025182962418,,1,4281565919,9200,20,True,mmine_nu,/export/home/liwangzhen/Research/parallelOpt_asy_results_2024/Results/circuits_all/circuitExps/mLeung_NMCNR22/MARIO-1se/alldatas/mpyVTSPlusmturbo_atPlusmpycmaPlusmDEPlusmpybobyqa/num_worker1_6_6_6_1/mLeung_NMCNR/20/6
mLeung_NMCNR22,22,-11855.958040487101,20,9200,16206.749885320663,,1,280225249,9200,20,True,mmine_nu,/export/home/liwangzhen/Research/parallelOpt_asy_results_2024/Results/circuits_all/circuitExps/mLeung_NMCNR22/MARIO-1se/alldatas/mpyVTSPlusmturbo_atPlusmpycmaPlusmDEPlusmpybobyqa/num_worker1_6_6_6_1/mLeung_NMCNR/20/3
mLeung_NMCNR22,22,-11421.779035196998,20,9200,16351.847764015198,,1,2535574840,9200,20,True,mmine_nu,/export/home/liwangzhen/Research/parallelOpt_asy_results_2024/Results/circuits_all/circuitExps/mLeung_NMCNR22/MARIO-1se/alldatas/mpyVTSPlusmturbo_atPlusmpycmaPlusmDEPlusmpybobyqa/num_worker1_6_6_6_1/mLeung_NMCNR/20/5
mLeung_NMCNR22,22,-12089.0344795005,20,9200,16723.384964704514,,1,2783252322,9200,20,True,mmine_nu,/export/home/liwangzhen/Research/parallelOpt_asy_results_2024/Results/circuits_all/circuitExps/mLeung_NMCNR22/MARIO-1se/alldatas/mpyVTSPlusmturbo_atPlusmpycmaPlusmDEPlusmpybobyqa/num_worker1_6_6_6_1/mLeung_NMCNR/20/2
mLeung_NMCNR22,22,-12013.442312617502,20,9200,15966.984592914581,,1,664159877,9200,20,True,mmine_nu,/export/home/liwangzhen/Research/parallelOpt_asy_results_2024/Results/circuits_all/circuitExps/mLeung_NMCNR22/MARIO-1se/alldatas/mpyVTSPlusmturbo_atPlusmpycmaPlusmDEPlusmpybobyqa/num_worker1_6_6_6_1/mLeung_NMCNR/20/4
