func_name,dimension,f_star,loss,budget_factor,elapsed_budget,elapsed_time,error,num_objectives,seed,budget,num_workers,batch_mode,optimizer_name,dataset_loc
MyGriewank20,20,0.0,4.466435310490624e-08,50,21000,6564.603119850159,,1,1664164350,21000,20,True,mmine,/export/home/liwangzhen/Research/parallelOpt_asy_results_2024/Results/functions_goc/functionExps/MyGriewank20/MARIO-1/alldatas/mpyVTSPlusmturbo_atPlusmpycmaPlusmDEPlusmpybobyqa/num_worker1_6_6_6_1/Griewank/50/7
MyGriewank20,20,0.0,4.3103842717329144e-08,50,21000,5387.4347059726715,,1,4281565919,21000,20,True,mmine,/export/home/liwangzhen/Research/parallelOpt_asy_results_2024/Results/functions_goc/functionExps/MyGriewank20/MARIO-1/alldatas/mpyVTSPlusmturbo_atPlusmpycmaPlusmDEPlusmpybobyqa/num_worker1_6_6_6_1/Griewank/50/6
MyGriewank20,20,0.0,2.0669657652128137e-08,50,21000,5876.180023431778,,1,3858470021,21000,20,True,mmine,/export/home/liwangzhen/Research/parallelOpt_asy_results_2024/Results/functions_goc/functionExps/MyGriewank20/MARIO-1/alldatas/mpyVTSPlusmturbo_atPlusmpycmaPlusmDEPlusmpybobyqa/num_worker1_6_6_6_1/Griewank/50/3
MyGriewank20,20,0.0,3.8724893181019127e-08,50,21000,5011.53430891037,,1,564793135,21000,20,True,mmine,/export/home/liwangzhen/Research/parallelOpt_asy_results_2024/Results/functions_goc/functionExps/MyGriewank20/MARIO-1/alldatas/mpyVTSPlusmturbo_atPlusmpycmaPlusmDEPlusmpybobyqa/num_worker1_6_6_6_1/Griewank/50/5
MyGriewank20,20,0.0,1.0467491873278334e-08,50,21000,5365.765629768372,,1,3018894130,21000,20,True,mmine,/export/home/liwangzhen/Research/parallelOpt_asy_results_2024/Results/functions_goc/functionExps/MyGriewank20/MARIO-1/alldatas/mpyVTSPlusmturbo_atPlusmpycmaPlusmDEPlusmpybobyqa/num_worker1_6_6_6_1/Griewank/50/2
MyGriewank20,20,0.0,3.285142302633659e-08,50,21000,6327.385200500488,,1,67363594,21000,20,True,mmine,/export/home/liwangzhen/Research/parallelOpt_asy_results_2024/Results/functions_goc/functionExps/MyGriewank20/MARIO-1/alldatas/mpyVTSPlusmturbo_atPlusmpycmaPlusmDEPlusmpybobyqa/num_worker1_6_6_6_1/Griewank/50/4
MyGriewank20,20,0.0,8.21251167071324e-09,50,21000,5931.497931957245,,1,1648832550,21000,20,True,mmine,/export/home/liwangzhen/Research/parallelOpt_asy_results_2024/Results/functions_goc/functionExps/MyGriewank20/MARIO-1/alldatas/mpyVTSPlusmturbo_atPlusmpycmaPlusmDEPlusmpybobyqa/num_worker1_6_6_6_1/Griewank/50/1
MyGriewank20,20,0.0,7.846850058612631e-09,50,21000,5972.576405763626,,1,1405920527,21000,20,True,mmine,/export/home/liwangzhen/Research/parallelOpt_asy_results_2024/Results/functions_goc/functionExps/MyGriewank20/MARIO-1/alldatas/mpyVTSPlusmturbo_atPlusmpycmaPlusmDEPlusmpybobyqa/num_worker1_6_6_6_1/Griewank/50/0
MyGriewank20,20,0.0,4.6870596182024826e-08,50,21000,7239.922223567963,,1,751146596,21000,20,True,mmine,/export/home/liwangzhen/Research/parallelOpt_asy_results_2024/Results/functions_goc/functionExps/MyGriewank20/MARIO-1/alldatas/mpyVTSPlusmturbo_atPlusmpycmaPlusmDEPlusmpybobyqa/num_worker1_6_6_6_1/Griewank/50/9
MyGriewank20,20,0.0,4.6510717055525674e-08,50,21000,5128.509796857834,,1,3668264369,21000,20,True,mmine,/export/home/liwangzhen/Research/parallelOpt_asy_results_2024/Results/functions_goc/functionExps/MyGriewank20/MARIO-1/alldatas/mpyVTSPlusmturbo_atPlusmpycmaPlusmDEPlusmpybobyqa/num_worker1_6_6_6_1/Griewank/50/8
MyGriewank20,20,0.0,9.05647700055745e-07,50,21000,800.9699621200562,,1,2050902771,21000,20,True,mTBPSA,/export/home/liwangzhen/Research/parallelOpt_asy_results_2024/Results/functions_goc/functionExps/MyGriewank20/TBPSA/alldatas/mTBPSA/num_worker20/Griewank/50/7
MyGriewank20,20,0.0,7.686685563612627e-07,50,21000,433.0613443851471,,1,1664164350,21000,20,True,mTBPSA,/export/home/liwangzhen/Research/parallelOpt_asy_results_2024/Results/functions_goc/functionExps/MyGriewank20/TBPSA/alldatas/mTBPSA/num_worker20/Griewank/50/6
MyGriewank20,20,0.0,3.9427595133201265e-07,50,21000,392.8108787536621,,1,751146596,21000,20,True,mTBPSA,/export/home/liwangzhen/Research/parallelOpt_asy_results_2024/Results/functions_goc/functionExps/MyGriewank20/TBPSA/alldatas/mTBPSA/num_worker20/Griewank/50/3
MyGriewank20,20,0.0,4.846950689696428e-07,50,21000,401.19776010513306,,1,3280874929,21000,20,True,mTBPSA,/export/home/liwangzhen/Research/parallelOpt_asy_results_2024/Results/functions_goc/functionExps/MyGriewank20/TBPSA/alldatas/mTBPSA/num_worker20/Griewank/50/5
MyGriewank20,20,0.0,3.5439373924361917e-07,50,21000,434.37656903266907,,1,457827659,21000,20,True,mTBPSA,/export/home/liwangzhen/Research/parallelOpt_asy_results_2024/Results/functions_goc/functionExps/MyGriewank20/TBPSA/alldatas/mTBPSA/num_worker20/Griewank/50/2
MyGriewank20,20,0.0,4.5876797905020084e-07,50,21000,432.4207673072815,,1,2842105800,21000,20,True,mTBPSA,/export/home/liwangzhen/Research/parallelOpt_asy_results_2024/Results/functions_goc/functionExps/MyGriewank20/TBPSA/alldatas/mTBPSA/num_worker20/Griewank/50/4
MyGriewank20,20,0.0,3.162674280243749e-07,50,21000,419.2865047454834,,1,664328334,21000,20,True,mTBPSA,/export/home/liwangzhen/Research/parallelOpt_asy_results_2024/Results/functions_goc/functionExps/MyGriewank20/TBPSA/alldatas/mTBPSA/num_worker20/Griewank/50/1
MyGriewank20,20,0.0,2.9928223921338315e-07,50,21000,424.04739236831665,,1,968212993,21000,20,True,mTBPSA,/export/home/liwangzhen/Research/parallelOpt_asy_results_2024/Results/functions_goc/functionExps/MyGriewank20/TBPSA/alldatas/mTBPSA/num_worker20/Griewank/50/0
MyGriewank20,20,0.0,2.46089241340286e-06,50,21000,391.3591904640198,,1,67363594,21000,20,True,mTBPSA,/export/home/liwangzhen/Research/parallelOpt_asy_results_2024/Results/functions_goc/functionExps/MyGriewank20/TBPSA/alldatas/mTBPSA/num_worker20/Griewank/50/9
MyGriewank20,20,0.0,1.4672828766437718e-06,50,21000,422.95461416244507,,1,1126828262,21000,20,True,mTBPSA,/export/home/liwangzhen/Research/parallelOpt_asy_results_2024/Results/functions_goc/functionExps/MyGriewank20/TBPSA/alldatas/mTBPSA/num_worker20/Griewank/50/8
MyGriewank20,20,0.0,5.6336077831629705,50,21000,3156.276609182358,,1,3858470021,21000,20,True,mpyVTS,/export/home/liwangzhen/Research/parallelOpt_asy_results_2024/Results/functions_goc/functionExps/MyGriewank20/cVTS/alldatas/mpyVTS/num_worker20/Griewank/50/7
MyGriewank20,20,0.0,5.3898984385496895,50,21000,3169.1544964313507,,1,751146596,21000,20,True,mpyVTS,/export/home/liwangzhen/Research/parallelOpt_asy_results_2024/Results/functions_goc/functionExps/MyGriewank20/cVTS/alldatas/mpyVTS/num_worker20/Griewank/50/6
MyGriewank20,20,0.0,1.1658292413909344,50,21000,3163.2349605560303,,1,3668264369,21000,20,True,mpyVTS,/export/home/liwangzhen/Research/parallelOpt_asy_results_2024/Results/functions_goc/functionExps/MyGriewank20/cVTS/alldatas/mpyVTS/num_worker20/Griewank/50/3
MyGriewank20,20,0.0,1.2231951208624927,50,21000,3161.784553527832,,1,1405920527,21000,20,True,mpyVTS,/export/home/liwangzhen/Research/parallelOpt_asy_results_2024/Results/functions_goc/functionExps/MyGriewank20/cVTS/alldatas/mpyVTS/num_worker20/Griewank/50/5
MyGriewank20,20,0.0,1.1476479359187113,50,21000,3168.638018846512,,1,4179801242,21000,20,True,mpyVTS,/export/home/liwangzhen/Research/parallelOpt_asy_results_2024/Results/functions_goc/functionExps/MyGriewank20/cVTS/alldatas/mpyVTS/num_worker20/Griewank/50/2
MyGriewank20,20,0.0,1.1684709696621765,50,21000,3159.9496297836304,,1,3280874929,21000,20,True,mpyVTS,/export/home/liwangzhen/Research/parallelOpt_asy_results_2024/Results/functions_goc/functionExps/MyGriewank20/cVTS/alldatas/mpyVTS/num_worker20/Griewank/50/4
MyGriewank20,20,0.0,1.1458897124651903,50,21000,3160.4137721061707,,1,564793135,21000,20,True,mpyVTS,/export/home/liwangzhen/Research/parallelOpt_asy_results_2024/Results/functions_goc/functionExps/MyGriewank20/cVTS/alldatas/mpyVTS/num_worker20/Griewank/50/1
MyGriewank20,20,0.0,1.1302569509041165,50,21000,3155.063132286072,,1,4281565919,21000,20,True,mpyVTS,/export/home/liwangzhen/Research/parallelOpt_asy_results_2024/Results/functions_goc/functionExps/MyGriewank20/cVTS/alldatas/mpyVTS/num_worker20/Griewank/50/0
MyGriewank20,20,0.0,6.604305012727843,50,21000,3196.8811633586884,,1,3750906843,21000,20,True,mpyVTS,/export/home/liwangzhen/Research/parallelOpt_asy_results_2024/Results/functions_goc/functionExps/MyGriewank20/cVTS/alldatas/mpyVTS/num_worker20/Griewank/50/9
MyGriewank20,20,0.0,5.93063571265949,50,21000,3157.6992716789246,,1,67363594,21000,20,True,mpyVTS,/export/home/liwangzhen/Research/parallelOpt_asy_results_2024/Results/functions_goc/functionExps/MyGriewank20/cVTS/alldatas/mpyVTS/num_worker20/Griewank/50/8
MyGriewank20,20,0.0,2.6756374893466273e-14,50,21000,367.48263335227966,,1,1731346680,21000,20,True,mShiwa,/export/home/liwangzhen/Research/parallelOpt_asy_results_2024/Results/functions_goc/functionExps/MyGriewank20/Shiwa/alldatas/mShiwa/num_worker20/Griewank/50/7
MyGriewank20,20,0.0,2.531308496145357e-14,50,21000,369.9772734642029,,1,3213175649,21000,20,True,mShiwa,/export/home/liwangzhen/Research/parallelOpt_asy_results_2024/Results/functions_goc/functionExps/MyGriewank20/Shiwa/alldatas/mShiwa/num_worker20/Griewank/50/6
MyGriewank20,20,0.0,1.942890293094024e-14,50,21000,373.59393787384033,,1,3018894130,21000,20,True,mShiwa,/export/home/liwangzhen/Research/parallelOpt_asy_results_2024/Results/functions_goc/functionExps/MyGriewank20/Shiwa/alldatas/mShiwa/num_worker20/Griewank/50/3
MyGriewank20,20,0.0,2.4424906541753444e-14,50,21000,369.0146179199219,,1,3926714705,21000,20,True,mShiwa,/export/home/liwangzhen/Research/parallelOpt_asy_results_2024/Results/functions_goc/functionExps/MyGriewank20/Shiwa/alldatas/mShiwa/num_worker20/Griewank/50/5
MyGriewank20,20,0.0,1.8762769116165146e-14,50,21000,369.2302842140198,,1,3668264369,21000,20,True,mShiwa,/export/home/liwangzhen/Research/parallelOpt_asy_results_2024/Results/functions_goc/functionExps/MyGriewank20/Shiwa/alldatas/mShiwa/num_worker20/Griewank/50/2
MyGriewank20,20,0.0,2.1316282072803006e-14,50,21000,436.22168231010437,,1,67363594,21000,20,True,mShiwa,/export/home/liwangzhen/Research/parallelOpt_asy_results_2024/Results/functions_goc/functionExps/MyGriewank20/Shiwa/alldatas/mShiwa/num_worker20/Griewank/50/4
MyGriewank20,20,0.0,1.7208456881689926e-14,50,21000,368.57569098472595,,1,2548225788,21000,20,True,mShiwa,/export/home/liwangzhen/Research/parallelOpt_asy_results_2024/Results/functions_goc/functionExps/MyGriewank20/Shiwa/alldatas/mShiwa/num_worker20/Griewank/50/1
MyGriewank20,20,0.0,1.6764367671839864e-14,50,21000,662.8302314281464,,1,4281565919,21000,20,True,mShiwa,/export/home/liwangzhen/Research/parallelOpt_asy_results_2024/Results/functions_goc/functionExps/MyGriewank20/Shiwa/alldatas/mShiwa/num_worker20/Griewank/50/0
MyGriewank20,20,0.0,3.8413716652030416e-14,50,21000,420.8321235179901,,1,991426908,21000,20,True,mShiwa,/export/home/liwangzhen/Research/parallelOpt_asy_results_2024/Results/functions_goc/functionExps/MyGriewank20/Shiwa/alldatas/mShiwa/num_worker20/Griewank/50/9
MyGriewank20,20,0.0,3.6193270602780103e-14,50,21000,435.0414311885834,,1,3622969270,21000,20,True,mShiwa,/export/home/liwangzhen/Research/parallelOpt_asy_results_2024/Results/functions_goc/functionExps/MyGriewank20/Shiwa/alldatas/mShiwa/num_worker20/Griewank/50/8
MyGriewank20,20,0.0,2.853273173286652e-14,50,21000,375.6157410144806,,1,968212993,21000,20,True,mABBO,/export/home/liwangzhen/Research/parallelOpt_asy_results_2024/Results/functions_goc/functionExps/MyGriewank20/ABBO/alldatas/mABBO/num_worker20/Griewank/50/7
MyGriewank20,20,0.0,2.6978419498391304e-14,50,21000,380.3709485530853,,1,3280874929,21000,20,True,mABBO,/export/home/liwangzhen/Research/parallelOpt_asy_results_2024/Results/functions_goc/functionExps/MyGriewank20/ABBO/alldatas/mABBO/num_worker20/Griewank/50/6
MyGriewank20,20,0.0,2.2093438190040615e-14,50,21000,388.565388917923,,1,484734279,21000,20,True,mABBO,/export/home/liwangzhen/Research/parallelOpt_asy_results_2024/Results/functions_goc/functionExps/MyGriewank20/ABBO/alldatas/mABBO/num_worker20/Griewank/50/3
MyGriewank20,20,0.0,2.6423307986078726e-14,50,21000,537.7913691997528,,1,1765786059,21000,20,True,mABBO,/export/home/liwangzhen/Research/parallelOpt_asy_results_2024/Results/functions_goc/functionExps/MyGriewank20/ABBO/alldatas/mABBO/num_worker20/Griewank/50/5
MyGriewank20,20,0.0,2.1316282072803006e-14,50,21000,373.0207898616791,,1,457827659,21000,20,True,mABBO,/export/home/liwangzhen/Research/parallelOpt_asy_results_2024/Results/functions_goc/functionExps/MyGriewank20/ABBO/alldatas/mABBO/num_worker20/Griewank/50/2
MyGriewank20,20,0.0,2.4313884239290928e-14,50,21000,880.6105844974518,,1,1126828262,21000,20,True,mABBO,/export/home/liwangzhen/Research/parallelOpt_asy_results_2024/Results/functions_goc/functionExps/MyGriewank20/ABBO/alldatas/mABBO/num_worker20/Griewank/50/4
MyGriewank20,20,0.0,2.098321516541546e-14,50,21000,369.7896192073822,,1,2842105800,21000,20,True,mABBO,/export/home/liwangzhen/Research/parallelOpt_asy_results_2024/Results/functions_goc/functionExps/MyGriewank20/ABBO/alldatas/mABBO/num_worker20/Griewank/50/1
MyGriewank20,20,0.0,1.7319479184152442e-14,50,21000,377.66896963119507,,1,1664164350,21000,20,True,mABBO,/export/home/liwangzhen/Research/parallelOpt_asy_results_2024/Results/functions_goc/functionExps/MyGriewank20/ABBO/alldatas/mABBO/num_worker20/Griewank/50/0
MyGriewank20,20,0.0,5.551115123125783e-14,50,21000,424.1884398460388,,1,2093072722,21000,20,True,mABBO,/export/home/liwangzhen/Research/parallelOpt_asy_results_2024/Results/functions_goc/functionExps/MyGriewank20/ABBO/alldatas/mABBO/num_worker20/Griewank/50/9
MyGriewank20,20,0.0,2.919886554764162e-14,50,21000,478.21987533569336,,1,751146596,21000,20,True,mABBO,/export/home/liwangzhen/Research/parallelOpt_asy_results_2024/Results/functions_goc/functionExps/MyGriewank20/ABBO/alldatas/mABBO/num_worker20/Griewank/50/8
MyGriewank20,20,0.0,8.705743570480706e-09,50,21000,3151.066792011261,,1,3668264369,21000,20,True,mpybobyqa,/export/home/liwangzhen/Research/parallelOpt_asy_results_2024/Results/functions_goc/functionExps/MyGriewank20/BOBYQA/alldatas/mpybobyqa/num_worker20/Griewank/50/7
MyGriewank20,20,0.0,8.361734749051664e-09,50,21000,3154.0640511512756,,1,3018894130,21000,20,True,mpybobyqa,/export/home/liwangzhen/Research/parallelOpt_asy_results_2024/Results/functions_goc/functionExps/MyGriewank20/BOBYQA/alldatas/mpybobyqa/num_worker20/Griewank/50/6
MyGriewank20,20,0.0,6.398534480034357e-09,50,21000,3153.446615457535,,1,4281565919,21000,20,True,mpybobyqa,/export/home/liwangzhen/Research/parallelOpt_asy_results_2024/Results/functions_goc/functionExps/MyGriewank20/BOBYQA/alldatas/mpybobyqa/num_worker20/Griewank/50/3
MyGriewank20,20,0.0,8.21251167071324e-09,50,21000,3152.4494400024414,,1,1648832550,21000,20,True,mpybobyqa,/export/home/liwangzhen/Research/parallelOpt_asy_results_2024/Results/functions_goc/functionExps/MyGriewank20/BOBYQA/alldatas/mpybobyqa/num_worker20/Griewank/50/5
MyGriewank20,20,0.0,5.7108471285260975e-09,50,21000,3154.1994976997375,,1,751146596,21000,20,True,mpybobyqa,/export/home/liwangzhen/Research/parallelOpt_asy_results_2024/Results/functions_goc/functionExps/MyGriewank20/BOBYQA/alldatas/mpybobyqa/num_worker20/Griewank/50/2
MyGriewank20,20,0.0,7.994817252665598e-09,50,21000,3150.6977303028107,,1,1699535313,21000,20,True,mpybobyqa,/export/home/liwangzhen/Research/parallelOpt_asy_results_2024/Results/functions_goc/functionExps/MyGriewank20/BOBYQA/alldatas/mpybobyqa/num_worker20/Griewank/50/4
MyGriewank20,20,0.0,5.426745830483526e-09,50,21000,3150.270238876343,,1,3280874929,21000,20,True,mpybobyqa,/export/home/liwangzhen/Research/parallelOpt_asy_results_2024/Results/functions_goc/functionExps/MyGriewank20/BOBYQA/alldatas/mpybobyqa/num_worker20/Griewank/50/1
MyGriewank20,20,0.0,5.058495400334095e-09,50,21000,3154.807061433792,,1,1664164350,21000,20,True,mpybobyqa,/export/home/liwangzhen/Research/parallelOpt_asy_results_2024/Results/functions_goc/functionExps/MyGriewank20/BOBYQA/alldatas/mpybobyqa/num_worker20/Griewank/50/0
MyGriewank20,20,0.0,9.944165824116169e-09,50,21000,3151.267882347107,,1,67363594,21000,20,True,mpybobyqa,/export/home/liwangzhen/Research/parallelOpt_asy_results_2024/Results/functions_goc/functionExps/MyGriewank20/BOBYQA/alldatas/mpybobyqa/num_worker20/Griewank/50/9
MyGriewank20,20,0.0,9.657968869092315e-09,50,21000,3152.8538875579834,,1,1126828262,21000,20,True,mpybobyqa,/export/home/liwangzhen/Research/parallelOpt_asy_results_2024/Results/functions_goc/functionExps/MyGriewank20/BOBYQA/alldatas/mpybobyqa/num_worker20/Griewank/50/8
MyGriewank20,20,0.0,1.0888218956926523,50,21000,2449.2631561756134,,1,564793135,21000,20,True,mturbo,/export/home/liwangzhen/Research/parallelOpt_asy_results_2024/Results/functions_goc/functionExps/MyGriewank20/TuRBO/alldatas/mturbo/num_worker20/Griewank/50/7
MyGriewank20,20,0.0,1.0878177251740564,50,21000,2322.9620444774628,,1,4179801242,21000,20,True,mturbo,/export/home/liwangzhen/Research/parallelOpt_asy_results_2024/Results/functions_goc/functionExps/MyGriewank20/TuRBO/alldatas/mturbo/num_worker20/Griewank/50/6
MyGriewank20,20,0.0,1.0709469922522066,50,21000,2422.036124944687,,1,1126828262,21000,20,True,mturbo,/export/home/liwangzhen/Research/parallelOpt_asy_results_2024/Results/functions_goc/functionExps/MyGriewank20/TuRBO/alldatas/mturbo/num_worker20/Griewank/50/3
MyGriewank20,20,0.0,1.0780289519766264,50,21000,2372.917052745819,,1,3668264369,21000,20,True,mturbo,/export/home/liwangzhen/Research/parallelOpt_asy_results_2024/Results/functions_goc/functionExps/MyGriewank20/TuRBO/alldatas/mturbo/num_worker20/Griewank/50/5
MyGriewank20,20,0.0,1.0684411685083886,50,21000,2340.2343983650208,,1,3018894130,21000,20,True,mturbo,/export/home/liwangzhen/Research/parallelOpt_asy_results_2024/Results/functions_goc/functionExps/MyGriewank20/TuRBO/alldatas/mturbo/num_worker20/Griewank/50/2
MyGriewank20,20,0.0,1.0757793213779632,50,21000,2418.129101753235,,1,1664164350,21000,20,True,mturbo,/export/home/liwangzhen/Research/parallelOpt_asy_results_2024/Results/functions_goc/functionExps/MyGriewank20/TuRBO/alldatas/mturbo/num_worker20/Griewank/50/4
MyGriewank20,20,0.0,1.063668454449664,50,21000,3151.7014622688293,,1,1648832550,21000,20,True,mturbo,/export/home/liwangzhen/Research/parallelOpt_asy_results_2024/Results/functions_goc/functionExps/MyGriewank20/TuRBO/alldatas/mturbo/num_worker20/Griewank/50/1
MyGriewank20,20,0.0,1.063053361318845,50,21000,2491.496178150177,,1,4281565919,21000,20,True,mturbo,/export/home/liwangzhen/Research/parallelOpt_asy_results_2024/Results/functions_goc/functionExps/MyGriewank20/TuRBO/alldatas/mturbo/num_worker20/Griewank/50/0
MyGriewank20,20,0.0,1.0976061194420783,50,21000,2374.005004644394,,1,3280874929,21000,20,True,mturbo,/export/home/liwangzhen/Research/parallelOpt_asy_results_2024/Results/functions_goc/functionExps/MyGriewank20/TuRBO/alldatas/mturbo/num_worker20/Griewank/50/9
MyGriewank20,20,0.0,1.0946428892231774,50,21000,3152.717621088028,,1,67363594,21000,20,True,mturbo,/export/home/liwangzhen/Research/parallelOpt_asy_results_2024/Results/functions_goc/functionExps/MyGriewank20/TuRBO/alldatas/mturbo/num_worker20/Griewank/50/8
MyGriewank20,20,0.0,4.651834473179406e-14,50,21000,708.4456958770752,,1,3750906843,21000,20,True,mpycma,/export/home/liwangzhen/Research/parallelOpt_asy_results_2024/Results/functions_goc/functionExps/MyGriewank20/CMA-ES/alldatas/mpycma/num_worker20/Griewank/50/7
MyGriewank20,20,0.0,4.4075854077618715e-14,50,21000,393.39638209342957,,1,4281565919,21000,20,True,mpycma,/export/home/liwangzhen/Research/parallelOpt_asy_results_2024/Results/functions_goc/functionExps/MyGriewank20/CMA-ES/alldatas/mpycma/num_worker20/Griewank/50/6
MyGriewank20,20,0.0,4.118927421359331e-14,50,21000,421.1281645298004,,1,3213175649,21000,20,True,mpycma,/export/home/liwangzhen/Research/parallelOpt_asy_results_2024/Results/functions_goc/functionExps/MyGriewank20/CMA-ES/alldatas/mpycma/num_worker20/Griewank/50/3
MyGriewank20,20,0.0,4.285460875053104e-14,50,21000,441.26589179039,,1,3622969270,21000,20,True,mpycma,/export/home/liwangzhen/Research/parallelOpt_asy_results_2024/Results/functions_goc/functionExps/MyGriewank20/CMA-ES/alldatas/mpycma/num_worker20/Griewank/50/5
MyGriewank20,20,0.0,4.085620730620576e-14,50,21000,420.62228751182556,,1,1405920527,21000,20,True,mpycma,/export/home/liwangzhen/Research/parallelOpt_asy_results_2024/Results/functions_goc/functionExps/MyGriewank20/CMA-ES/alldatas/mpycma/num_worker20/Griewank/50/2
MyGriewank20,20,0.0,4.285460875053104e-14,50,21000,438.425940990448,,1,1731346680,21000,20,True,mpycma,/export/home/liwangzhen/Research/parallelOpt_asy_results_2024/Results/functions_goc/functionExps/MyGriewank20/CMA-ES/alldatas/mpycma/num_worker20/Griewank/50/4
MyGriewank20,20,0.0,4.085620730620576e-14,50,21000,1148.2639560699463,,1,1765786059,21000,20,True,mpycma,/export/home/liwangzhen/Research/parallelOpt_asy_results_2024/Results/functions_goc/functionExps/MyGriewank20/CMA-ES/alldatas/mpycma/num_worker20/Griewank/50/1
MyGriewank20,20,0.0,3.8968828164342995e-14,50,21000,433.45051288604736,,1,2548225788,21000,20,True,mpycma,/export/home/liwangzhen/Research/parallelOpt_asy_results_2024/Results/functions_goc/functionExps/MyGriewank20/CMA-ES/alldatas/mpycma/num_worker20/Griewank/50/0
MyGriewank20,20,0.0,6.228351168147128e-14,50,21000,576.5284035205841,,1,3858470021,21000,20,True,mpycma,/export/home/liwangzhen/Research/parallelOpt_asy_results_2024/Results/functions_goc/functionExps/MyGriewank20/CMA-ES/alldatas/mpycma/num_worker20/Griewank/50/9
MyGriewank20,20,0.0,4.651834473179406e-14,50,21000,340.3609764575958,,1,3220809278,21000,20,True,mpycma,/export/home/liwangzhen/Research/parallelOpt_asy_results_2024/Results/functions_goc/functionExps/MyGriewank20/CMA-ES/alldatas/mpycma/num_worker20/Griewank/50/8
MyGriewank20,20,0.0,1.4566126083082054e-12,50,21000,2465.5575528144836,,1,4179801242,21000,20,True,mmine_nu,/export/home/liwangzhen/Research/parallelOpt_asy_results_2024/Results/functions_goc/functionExps/MyGriewank20/MARIO-1se/alldatas_part1/mpyVTSPlusmturbo_atPlusmpycmaPlusmDEPlusmpybobyqa/num_worker1_6_6_6_1/Griewank/50/2
MyGriewank20,20,0.0,5.649591905410034e-12,50,21000,2444.6712279319763,,1,1664164350,21000,20,True,mmine_nu,/export/home/liwangzhen/Research/parallelOpt_asy_results_2024/Results/functions_goc/functionExps/MyGriewank20/MARIO-1se/alldatas_part1/mpyVTSPlusmturbo_atPlusmpycmaPlusmDEPlusmpybobyqa/num_worker1_6_6_6_1/Griewank/50/4
MyGriewank20,20,0.0,1.0790257576331896e-12,50,21000,2445.331034183502,,1,1126828262,21000,20,True,mmine_nu,/export/home/liwangzhen/Research/parallelOpt_asy_results_2024/Results/functions_goc/functionExps/MyGriewank20/MARIO-1se/alldatas_part1/mpyVTSPlusmturbo_atPlusmpycmaPlusmDEPlusmpybobyqa/num_worker1_6_6_6_1/Griewank/50/0
MyGriewank20,20,0.0,2.532919207709483e-09,50,21000,5798.361665010452,,1,1296175828,21000,20,True,mmine_nu,/export/home/liwangzhen/Research/parallelOpt_asy_results_2024/Results/functions_goc/functionExps/MyGriewank20/MARIO-1se/alldatas/mpyVTSPlusmturbo_atPlusmpycmaPlusmDEPlusmpybobyqa/num_worker1_6_6_6_1/Griewank/50/7
MyGriewank20,20,0.0,8.99614827076789e-11,50,21000,5697.927481889725,,1,4255077646,21000,20,True,mmine_nu,/export/home/liwangzhen/Research/parallelOpt_asy_results_2024/Results/functions_goc/functionExps/MyGriewank20/MARIO-1se/alldatas/mpyVTSPlusmturbo_atPlusmpycmaPlusmDEPlusmpybobyqa/num_worker1_6_6_6_1/Griewank/50/6
MyGriewank20,20,0.0,2.7635671528969397e-12,50,21000,3628.104776620865,,1,4257211999,21000,20,True,mmine_nu,/export/home/liwangzhen/Research/parallelOpt_asy_results_2024/Results/functions_goc/functionExps/MyGriewank20/MARIO-1se/alldatas/mpyVTSPlusmturbo_atPlusmpycmaPlusmDEPlusmpybobyqa/num_worker1_6_6_6_1/Griewank/50/3
MyGriewank20,20,0.0,6.502021143717229e-12,50,21000,3436.1444578170776,,1,3019589075,21000,20,True,mmine_nu,/export/home/liwangzhen/Research/parallelOpt_asy_results_2024/Results/functions_goc/functionExps/MyGriewank20/MARIO-1se/alldatas/mpyVTSPlusmturbo_atPlusmpycmaPlusmDEPlusmpybobyqa/num_worker1_6_6_6_1/Griewank/50/5
MyGriewank20,20,0.0,1.2085887846069454e-12,50,21000,3418.6932175159454,,1,663408,21000,20,True,mmine_nu,/export/home/liwangzhen/Research/parallelOpt_asy_results_2024/Results/functions_goc/functionExps/MyGriewank20/MARIO-1se/alldatas/mpyVTSPlusmturbo_atPlusmpycmaPlusmDEPlusmpybobyqa/num_worker1_6_6_6_1/Griewank/50/1
MyGriewank20,20,0.0,4.069085191016342e-08,50,21000,3383.7687950134277,,1,3578674831,21000,20,True,mmine_nu,/export/home/liwangzhen/Research/parallelOpt_asy_results_2024/Results/functions_goc/functionExps/MyGriewank20/MARIO-1se/alldatas/mpyVTSPlusmturbo_atPlusmpycmaPlusmDEPlusmpybobyqa/num_worker1_6_6_6_1/Griewank/50/9
MyGriewank20,20,0.0,3.087032518500621e-08,50,21000,3351.699158191681,,1,1483048410,21000,20,True,mmine_nu,/export/home/liwangzhen/Research/parallelOpt_asy_results_2024/Results/functions_goc/functionExps/MyGriewank20/MARIO-1se/alldatas/mpyVTSPlusmturbo_atPlusmpycmaPlusmDEPlusmpybobyqa/num_worker1_6_6_6_1/Griewank/50/8
MyGriewank20,20,0.0,1.4642114054771977,50,21000,432.9020252227783,,1,947253113,21000,20,True,mDE,/export/home/liwangzhen/Research/parallelOpt_asy_results_2024/Results/functions_goc/functionExps/MyGriewank20/DE/alldatas/mDE/num_worker20/Griewank/50/7
